id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score
W3215602170,https://doi.org/10.1109/jeds.2021.3130305,Field-Plated NiO/Ga<sub>2</sub>O<sub>3</sub> p-n Heterojunction Power Diodes With High-Temperature Thermal Stability and Near Unity Ideality Factors,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Journal of the Electron Devices Society,Institute of Electrical and Electronics Engineers,Hehe Gong; Zhengpeng Wang; Xinxin Yu; Fangfang Ren; Yi Yang; Yuanjie Lv; Zhihong Feng; Shulin Gu; Rong Zhang; Youdou Zheng; Jiandong Ye,article,1,2,6,8,3.25e-15,0.000289611,3.33e-06,-0.15376891282193964
W3216612911,https://doi.org/10.1093/oxfmat/itab015,Laser additive manufacturing of metallic glasses: issues in vitrification and mechanical properties,2020,Engineering,Mechanical Engineering,Metallic Glasses and Amorphous Alloys,Oxford Open Materials Science,Oxford University Press,S.V. Madge; A.L. Greer,article,0,2,6,8,2.2e-15,0.000370226,8.19e-06,-0.14171050724614176
W2891043551,https://doi.org/10.1002/admt.201800136,Machine‐Learning‐Based Monitoring of Laser Powder Bed Fusion,2018,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Advanced Materials Technologies,Wiley,Bodi Yuan; Gabe Guss; Aaron Wilson; Stefan P. Hau‐Riege; Philip J. Depond; Sara McMains; Manyalibo J. Matthews; Brian Giera,article,0,2,1,3,1.95e-05,0.001050979,0.0,-0.1834481045675633
W4214731758,https://doi.org/10.1080/17452759.2022.2040738,Additive manufacturing of bimetallic structures,2022,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Virtual and Physical Prototyping,Taylor & Francis,Amit Bandyopadhyay; Yanning Zhang; Bonny Onuike,article,0,2,3,5,1.15e-15,0.00048197,2.06e-05,-0.18704585868671814
W2945499183,https://doi.org/10.1016/j.matdes.2019.107881,"Heterogeneously tempered martensitic high strength steel by selective laser melting and its micro-lattice: Processing, microstructure, superior performance and mechanisms",2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials & Design,Elsevier BV,Xinwei Li; Yong Hao Tan; Habimana Jean Willy; Pan Wang; Wanheng Lu; Mehmet Cagirici; Chun Yee Aaron Ong; Tun Seng Herng; Jun Wei; Jun Ding,article,0,2,3,5,9.88e-17,0.000495599,3.75e-06,-0.1972032366419104
W3094015598,https://doi.org/10.1016/j.msea.2020.140415,Effect of heat treatment on microstructure evolution and mechanical properties of selective laser melted Ti–6Al–4V and TiB/Ti–6Al–4V composite: A comparative study,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Science and Engineering A,Elsevier BV,Hailiang Li; Dechang Jia; Zhihua Yang; Xingqi Liao; Haize Jin; Delong Cai; Yu Zhou,article,0,2,3,5,9.88e-17,0.00045769,8.43e-06,-0.19806653020241732
W4283786238,https://doi.org/10.1002/advs.202104454,Ultrascalable Surface Structuring Strategy of Metal Additively Manufactured Materials for Enhanced Condensation,2022,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Advanced Science,Wiley,Jin Yao Ho; Kazi Fazle Rabbi; Siavash Khodakarami; Soumyadip Sett; Teck Neng Wong; K.C. Leong; William P. King; Nenad Miljkovic,article,0,2,3,5,3.91e-05,0.000479919,1.17e-06,-0.19996756202025678
W3135689226,https://doi.org/10.1016/j.optlastec.2020.106782,Simulation of temperature field and stress field of selective laser melting of multi-layer metal powder,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Optics & Laser Technology,Elsevier BV,Zhonghua Li; Shuai Yang; Bin Liu; Wenpeng Liu; Zezhou Kuai; Yunfei Nie,article,0,2,3,5,1.15e-15,0.000376049,1.08e-05,-0.20524596497516648
W3039370352,https://doi.org/10.1016/j.msea.2020.139841,High-throughput experimentation for microstructural design in additively manufactured 316L stainless steel,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Science and Engineering A,Elsevier BV,Ankur Agrawal; G. Meric de Bellefon; D. J. Thoma,article,0,2,3,5,9.88e-17,0.000400826,1.87e-06,-0.20873370011587777
W3126734743,https://doi.org/10.3390/magnetochemistry7020020,Laser Additive Manufacturing of Fe-Based Magnetic Amorphous Alloys,2021,Engineering,Mechanical Engineering,Metallic Glasses and Amorphous Alloys,Magnetochemistry,Multidisciplinary Digital Publishing Institute,Merve G. Özden; Nicola Morley,article,0,2,3,5,3.16e-14,0.000353053,9.05e-06,-0.2089366824031053
W3037312097,https://doi.org/10.1016/j.addma.2020.101418,Surface Modified Copper Alloy Powder for Reliable Laser-based Additive Manufacturing,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Suraj Dinkar Jadhav; Pushkar Prakash Dhekne; Sasan Dadbakhsh; Jean‐Pierre Kruth; Jan Van Humbeeck; Kim Vanmeensel,article,0,2,3,5,9.88e-17,0.000389454,4.68e-07,-0.2109291608126068
W3007651064,https://doi.org/10.1088/2631-7990/ab7b00,Effects of laser scanning strategies on selective laser melting of pure tungsten,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Extreme Manufacturing,IOP Publishing,Dongdong Gu; Meng Guo; Hongmei Zhang; Yixuan Sun; Rui Wang; Lei Zhang,article,0,2,2,4,7.6e-13,0.000499362,9.36e-07,-0.22072749042460868
W3034230488,https://doi.org/10.1016/j.wear.2020.203367,"Microstructure, post thermal treatment response, and tribological properties of 3D printed 17-4 PH stainless steel",2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Wear,Elsevier BV,H.R. Lashgari; C. Kong; Esmaeil Adabifiroozjaei; S. Li,article,0,2,2,4,1.15e-15,0.000441363,2.34e-07,-0.22747433827563995
W3016116583,https://doi.org/10.1016/j.powtec.2020.04.027,Formation mechanisms of TiB2 tracks on Ti6Al4V alloy during selective laser melting of ceramic-metal multi-material,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Powder Technology,Elsevier BV,Rui Wang; Dongdong Gu; Caiyan Chen; Donghua Dai; Chenglong Ma; Hongmei Zhang,article,0,2,2,4,7.59e-13,0.000393938,7.49e-06,-0.22758729465127953
W3128340416,https://doi.org/10.1016/j.actamat.2021.116698,Composition-dependent solidification cracking of aluminum-silicon alloys during laser powder bed fusion,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Acta Materialia,Elsevier BV,Holden Hyer; Le Zhou; Abhishek Mehta; Sharon Park; Thinh Huynh; Shutao Song; Yuanli Bai; Kyu Cho; Brandon McWilliams; Yongho Sohn,article,0,2,2,4,9.88e-17,0.000381872,4.68e-07,-0.23373630668276735
W3121460026,https://doi.org/10.1007/s00170-021-06596-4,Comparative evaluation of supervised machine learning algorithms in the prediction of the relative density of 316L stainless steel fabricated by selective laser melting,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,The International Journal of Advanced Manufacturing Technology,Springer Science+Business Media,Germán Barrionuevo; Jorge Ramos‐Grez; Magdalena Walczak; Carlos Betancourt,article,0,2,2,4,9.88e-17,0.000370499,9.36e-07,-0.23464130331006175
W3176071119,https://doi.org/10.3390/met11071049,Crystallization and Hardness Change of the Ti-Based Bulk Metallic Glass Manufactured by a Laser Powder Bed Fusion Process,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metals,Multidisciplinary Digital Publishing Institute,Ji-Hoon Jang; Hyung Giun Kim; Hwi-Jun Kim; Dong‐Geun Lee,article,0,2,2,4,1.15e-15,0.000351679,0.0,-0.2373193442143961
W2942924644,https://doi.org/10.1088/2053-1591/ab1dee,Selective laser melting of Ti alloys and hydroxyapatite for tissue engineering: progress and challenges,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Research Express,IOP Publishing,Hassanen Jaber; Tünde Anna Kovács,article,0,2,1,3,6.45e-12,0.000549211,0.0,-0.23797957569924721
W3095935860,https://doi.org/10.1007/s11669-020-00844-y,Effects of Alloy Composition and Solid-State Diffusion Kinetics on Powder Bed Fusion Cracking Susceptibility,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Phase Equilibria and Diffusion,Springer Science+Business Media,Holden Hyer; Le Zhou; Abhishek Mehta; Yongho Sohn,article,0,2,1,3,2.2e-15,0.00050625,0.0,-0.24261823326466192
W3039756950,https://doi.org/10.1016/j.addma.2020.101438,Types of spatter and their features and formation mechanisms in laser powder bed fusion additive manufacturing process,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Zachary A. Young; Qilin Guo; Niranjan D. Parab; Cang Zhao; Minglei Qu; Luis I. Escano; Kamel Fezzaa; Wes Everhart; Tao Sun; Lianyi Chen,article,0,2,1,3,9.88e-17,0.000495599,0.0,-0.24376826097549475
W3035892657,https://doi.org/10.1038/s41598-020-67249-2,Metallurgical and Electrochemical Properties of Super Duplex Stainless Steel Clads on Low Carbon Steel Substrate produced with Laser Powder Bed Fusion,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Scientific Reports,Nature Portfolio,Pratik Murkute; Somayeh Pasebani; O. Burkan Isgor,article,0,2,1,3,9.88e-17,0.000495599,0.0,-0.24376826097549475
W2914426572,https://doi.org/10.1016/j.msea.2019.02.015,Microstructural formation and characterization mechanisms of selective laser melted Al–Si–Mg alloys with increasing magnesium content,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Science and Engineering A,Elsevier BV,Takahiro Kimura; Takayuki Nakamoto; Tomoatsu Ozaki; Kazuki Sugita; Masataka Mizuno; Hideki Araki,article,0,2,1,3,1.15e-15,0.000468481,0.0,-0.2466962913445801
W3021897851,https://doi.org/10.1016/j.jmatprotec.2020.116726,Distribution and evolution of thermal stress during multi-laser powder bed fusion of Ti-6Al-4 V alloy,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Materials Processing Technology,Elsevier BV,Changpeng Chen; Zhongxu Xiao; Haihong Zhu; Xiaoyan Zeng,article,0,2,1,3,9.88e-17,0.00045769,0.0,-0.24786143537118688
W3035106521,https://doi.org/10.3390/ma13112623,Effect of Laser Parameters on Processing of Biodegradable Magnesium Alloy WE43 via Selective Laser Melting Method,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials,Multidisciplinary Digital Publishing Institute,Jan Suchý; Miroslava Horynová; Lenka Klakurková; David Paloušek; Daniel Koutný; Ladislav Čelko,article,0,2,1,3,9.88e-17,0.00045769,0.0,-0.24786143537118688
W2801376405,https://doi.org/10.1007/s00170-018-1873-5,High strain rate dynamic behaviour of AlSi12 alloy processed by selective laser melting,2018,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,The International Journal of Advanced Manufacturing Technology,Springer Science+Business Media,P. Ponnusamy; Syed H. Masood; Dong Ruan; Suresh Palanisamy; Rizwan Abdul Rahman Rashid,article,0,2,1,3,1.15e-15,0.000402403,0.0,-0.2538309764515084
W3116437754,https://doi.org/10.1016/j.addma.2020.101829,A novel crack-free Ti-modified Al-Cu-Mg alloy designed for selective laser melting,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Jinliang Zhang; Jianbao Gao; Bo Song; Lijun Zhang; Changjun Han; Chao Cai; Kun Zhou; Yusheng Shi,article,0,2,1,3,9.88e-17,0.000400826,0.0,-0.2540012509515672
W2957005679,https://doi.org/10.1002/admi.201900471,Functional Oxides for Photoneuromorphic Engineering: Toward a Solar Brain,2019,Engineering,Electrical and Electronic Engineering,Advanced Memory and Neural Computing,Advanced Materials Interfaces,Wiley,Amador Pérez‐Tomás,article,1,2,1,3,0.001133841,0.000766325,0.0,-0.1939690052441259
W3191235184,https://doi.org/10.1063/5.0060785,Establishment of a growth route of crystallized rutile GeO2 thin film (<b>≧</b>1 <i>μ</i>m/h) and its structural properties,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Hitoshi Takane; Kentaro Kaneko,article,3,2,4,6,9.88e-17,0.000369235,2.88e-05,-0.17157058966641636
W3204267618,https://doi.org/10.1063/5.0063458,The optimized interface characteristics of <b> <i>β</i> </b>-Ga2O3 Schottky barrier diode with low temperature annealing,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Yuehua Hong; Xuefeng Zheng; Yunlong He; Fang Zhang; Xiangyu Zhang; Xichen Wang; Jianing Li; Dangpo Wang; Xiaoli Lu; Hongbo Han; Xiaohua Ma; Yue Hao,article,1,2,12,14,2.2e-15,0.000308726,3.27e-05,0.0004955132071388997
W3209100000,https://doi.org/10.1063/5.0056271,A perspective on the electro-thermal co-design of ultra-wide bandgap lateral devices,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Sukwon Choi; Samuel Graham; Srabanti Chowdhury; Eric R. Heller; Marko J. Tadjer; Gilberto Moreno; Sreekant Narumanchi,article,5,2,21,23,2.15e-13,0.000323485,8.27e-05,0.23449277526338552
W3160489401,https://doi.org/10.1016/j.carbon.2021.04.100,Surface zeta potential and diamond growth on gallium oxide single crystal,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Carbon,Elsevier BV,Soumen Mandal; Karsten Arts; Harm C. M. Knoops; Jerome A. Cuenca; Georgina M. Klemencic; Oliver A. Williams,article,5,2,7,9,2.2e-15,0.000337163,1.04e-05,-0.12176673026623815
W4286494332,https://doi.org/10.3390/cryst12071009,Review of Radiation-Induced Effects on β-Ga2O3 Materials and Devices,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Crystals,Multidisciplinary Digital Publishing Institute,N. Manikanthababu; Hardhyan Sheoran; S. Pradeep; Rajendra Singh,article,4,2,21,23,9.88e-17,0.000297014,3.77e-05,0.200578057371918
W4206095805,https://doi.org/10.1021/acsami.1c21845,α-Gallium Oxide Films on Microcavity-Embedded Sapphire Substrates Grown by Mist Chemical Vapor Deposition for High-Breakdown Voltage Schottky Diodes,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Duyoung Yang; Byung‐Soo Kim; Jehong Oh; Tae Hyung Lee; Jung‐El Ryu; Sohyeon Park; Seungsoo Kim; Euijoon Yoon; Yongjo Park; Ho Won Jang,article,2,2,6,8,9.88e-17,0.000321849,2.02e-05,-0.1386453029824315
W4292983001,https://doi.org/10.1109/led.2022.3200862,Low Resistance Ohmic Contact on Epitaxial MOVPE Grown β-Ga<sub>2</sub>O<sub>3</sub> and β-(Al<sub>x</sub>Ga<sub>1−x</sub>)<sub>2</sub>O<sub>3</sub> Films,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Fikadu Alema; Carl Peterson; Arkka Bhattacharyya; Saurav Roy; Sriram Krishnamoorthy; A. Osinsky,article,1,2,3,5,3.48e-14,0.000318449,2.16e-05,-0.20401167802841425
W4280627438,https://doi.org/10.1016/j.optmat.2022.112491,Solar-blind ultraviolet photodetectors based on Ta-doped β-Ga2O3 heteroepitaxial films,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Optical Materials,Elsevier BV,Di Wang; Xiaochen Ma; Rongrong Chen; Yong Le; Biao Zhang; Hongdi Xiao; Caìna Luan; Jin Ma,article,2,2,6,8,9.88e-17,0.000307137,1.17e-05,-0.14610004838453872
W4321435558,https://doi.org/10.1021/acsami.2c18900,Enhanced Photoresponsivity UV-C Photodetectors Using a p–n Junction Based on Ultra-Wide-Band Gap Sn-Doped β-Ga<sub>2</sub>O<sub>3</sub> Microflake/MnO Quantum Dots,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Norah Alwadai; Zohoor Alharbi; Fatimah Alreshidi; Somak Mitra; Bin Xin; Hadeel Alamoudi; Kishor Upadhyaya; Mohamed Nejib Hedhili; Iman S. Roqan,article,2,2,2,4,9.88e-17,0.000300794,2.5e-06,-0.2410882214427409
W3032799671,https://doi.org/10.1149/2162-8777/ab96ac,Correlation of Pulsed Gas Flow on Si-doped α-Ga<sub>2</sub>O<sub>3</sub> Epilayer Grown by Halide Vapor Phase Epitaxy,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,Hoki Son; Ye-Ji Choi; Ji‐Hyeon Park; Bong-Ki Ryu; Dae‐Woo Jeon,article,2,2,2,4,1.9e-14,0.000362405,7.6e-07,-0.2356367079139811
W3046160365,https://doi.org/10.1088/1674-4926/41/8/082002,High-performance junction field-effect transistor based on black phosphorus/β-Ga<sub>2</sub>O<sub>3</sub> heterostructure,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Semiconductors,IOP Publishing,Chang Li; Cheng Chen; Jie Chen; Tao He; Hongwei Li; Zeyuan Yang; Liu Xie; Zhongchang Wang; Kai Zhang,article,2,2,2,4,6.36e-13,0.000301318,4.41e-06,-0.2397134653584431
W3198446491,https://doi.org/10.1002/pssb.202100306,Gas Sensors Based on Pseudohexagonal Phase of Gallium Oxide,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,physica status solidi (b),Wiley,А. V. Аlmaev; В. И. Николаев; P. N. Butenko; С. А. Степанов; Aleksei Pechnikov; Nikita N. Yakovlev; Igor Sinyugin; Sevastian Shapenkov; M. P. Scheglov,article,2,2,9,11,1.7e-13,0.000391458,0.000117787,0.0021853321183807456
W3174896069,https://doi.org/10.1002/admt.202100142,Heteroepitaxial β‐Ga <sub>2</sub> O <sub>3</sub> on Conductive Ceramic Templates: Toward Ultrahigh Gain Deep‐Ultraviolet Photodetection,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Materials Technologies,Wiley,Nasir Alfaraj; Kuang‐Hui Li; Meshal Alawein; Chun Hong Kang; Laurentiu Braic; C.N. Zoita; A. Kiss; Tien Khee Ng; Boon S. Ooi,article,2,2,5,7,9.88e-17,0.000308387,1.3e-05,-0.16705638155464456
